trip_id,start_time,end_time,headway_secs,exact_times
25391501,05:20:00,06:32:00,1080,1
25391503,06:47:00,07:02:00,900,1
25391505,07:19:00,08:10:00,1020,1
25391507,08:30:00,14:50:00,1200,1
25391509,15:14:00,18:02:00,1440,1
25391511,18:25:00,18:49:00,1440,1
25391513,19:12:00,19:36:00,1440,1
25391515,19:59:00,20:22:00,1380,1
25391517,20:49:00,22:37:00,1620,1
25392130,05:55:00,07:10:00,1500,1
25392135,07:31:00,08:34:00,1260,1
25392140,08:54:00,09:10:00,960,1
25392145,09:30:00,12:50:00,1200,1
25392150,13:14:00,18:02:00,1440,1
25392155,18:25:00,18:49:00,1440,1
25392160,19:12:00,19:36:00,1440,1
25392165,19:59:00,20:22:00,1380,1
25392170,20:49:00,22:37:00,1620,1
25393509,06:14:00,06:32:00,1080,1
25393617,22:10:00,22:37:00,1620,1
25393650,05:15:00,05:30:00,900,1
25393199,06:41:00,06:57:00,960,1
25393505,05:38:00,05:56:00,1080,1
25393660,05:45:00,05:59:00,840,1
25393670,06:12:00,06:25:00,780,1
25393185,05:37:00,05:55:00,1080,1
25393192,06:10:00,06:26:00,960,1
25393517,07:02:00,07:19:00,1020,1
25393680,06:40:00,06:55:00,900,1
25393561,13:50:00,14:30:00,1200,1
25393206,07:12:00,07:28:00,960,1
25393304,13:51:00,14:54:00,1260,1
25393529,08:50:00,09:30:00,1200,1
25393537,10:10:00,10:30:00,1200,1
25393690,07:10:00,07:55:00,900,1
25391445,19:36:00,19:59:00,1380,1
25393445,16:02:00,16:26:00,1440,1
25393521,07:36:00,07:53:00,1020,1
25391319,07:31:00,08:13:00,1260,1
25391397,15:14:00,15:38:00,1440,1
25393213,07:43:00,07:58:00,900,1
25393428,07:31:00,07:52:00,1260,1
25393525,08:10:00,08:30:00,1200,1
25393700,08:10:00,08:25:00,900,1
25393770,11:03:00,11:24:00,1260,1
25393297,13:09:00,13:30:00,1260,1
25393710,08:40:00,08:56:00,960,1
25391355,11:10:00,11:50:00,1200,1
25391325,08:34:00,08:54:00,1200,1
25393850,15:36:00,15:57:00,1260,1
25393890,17:35:00,17:51:00,960,1
25393790,12:06:00,12:27:00,1260,1
25393830,14:12:00,14:54:00,1260,1
25393227,08:32:00,08:49:00,1020,1
25393318,15:36:00,16:18:00,1260,1
25393430,08:34:00,08:54:00,1200,1
25393720,09:12:00,09:28:00,960,1
25391331,09:10:00,09:30:00,1200,1
25393435,11:10:00,11:30:00,1200,1
25393325,16:39:00,17:30:00,1020,1
25393234,09:06:00,09:22:00,960,1
25393431,09:10:00,09:30:00,1200,1
25393269,11:03:00,11:24:00,1260,1
25393545,11:10:00,11:30:00,1200,1
25393557,12:50:00,13:30:00,1200,1
25391343,10:10:00,10:30:00,1200,1
25393433,10:10:00,10:30:00,1200,1
25393810,13:09:00,13:30:00,1260,1
25391361,12:10:00,12:30:00,1200,1
25393910,18:39:00,18:55:00,960,1
25393553,12:10:00,12:30:00,1200,1
25393283,12:06:00,12:27:00,1260,1
25393437,12:10:00,12:30:00,1200,1
25393613,21:16:00,21:43:00,1620,1
25393449,18:02:00,18:25:00,1380,1
25391385,14:02:00,14:26:00,1440,1
25393441,14:02:00,14:26:00,1440,1
25393339,18:04:00,18:21:00,1020,1
25391403,16:02:00,16:26:00,1440,1
25393573,15:38:00,16:26:00,1440,1
25393940,20:11:00,20:30:00,1140,1
25393870,16:31:00,16:47:00,960,1
25393880,17:03:00,17:19:00,960,1
25393900,18:07:00,18:23:00,960,1
25393589,18:02:00,18:25:00,1380,1
25391427,18:02:00,18:25:00,1380,1
25393360,19:35:00,19:58:00,1380,1
25393930,19:33:00,19:52:00,1140,1
25393346,18:38:00,18:55:00,1020,1
25393597,19:12:00,19:36:00,1440,1
25393452,19:36:00,19:59:00,1380,1
25287159,08:34:00,08:54:00,1200,1
25287145,07:36:00,07:54:00,1080,1
25287236,13:02:00,13:28:00,1560,1
25287285,16:04:00,16:30:00,1560,1
25287306,17:10:00,17:30:00,1200,1
25287320,18:10:00,18:30:00,1200,1
25287341,19:34:00,19:56:00,1320,1
25287413,08:34:00,08:54:00,1200,1
25287393,07:36:00,07:54:00,1080,1
25287523,13:02:00,13:28:00,1560,1
25287593,16:04:00,16:30:00,1560,1
25287623,17:10:00,17:30:00,1200,1
25287643,18:10:00,18:30:00,1200,1
25287673,19:34:00,19:56:00,1320,1
25494608,08:30:00,13:00:00,1800,1
25494610,13:15:00,19:00:00,900,1
25494612,19:30:00,20:30:00,1800,1
25494616,10:00:00,13:00:00,1800,1
25494621,13:15:00,19:00:00,900,1
25494626,19:30:00,20:30:00,1800,1
25492902,07:40:00,08:10:00,1800,1
25493032,14:40:00,14:50:00,600,1
25494468,08:40:00,08:50:00,600,1
25494489,09:40:00,09:50:00,600,1
25494637,10:30:00,11:00:00,1800,1
25494655,18:15:00,18:30:00,900,1
25493142,18:40:00,18:50:00,600,1
25493162,19:10:00,19:30:00,600,1
25493022,13:10:00,14:30:00,600,1
25492962,10:10:00,10:30:00,600,1
25492982,11:00:00,11:30:00,600,1
25493052,15:40:00,15:50:00,600,1
25493002,12:00:00,12:50:00,600,1
25492922,08:40:00,08:50:00,600,1
25492942,09:10:00,09:50:00,600,1
25494517,13:40:00,13:50:00,600,1
25494531,14:10:00,14:30:00,600,1
25494482,09:10:00,09:30:00,600,1
25494573,19:10:00,19:30:00,600,1
25494461,08:10:00,08:30:00,1200,1
25494642,13:15:00,13:45:00,900,1
25494644,14:15:00,14:30:00,900,1
25493862,19:00:00,19:30:00,1800,1
25493890,11:00:00,12:00:00,1800,1
25493902,13:00:00,13:45:00,900,1
25493914,14:15:00,14:45:00,900,1
25493926,15:15:00,15:30:00,900,1
25493968,17:45:00,18:45:00,900,1
25493192,20:15:00,20:30:00,900,1
25494652,17:15:00,17:30:00,900,1
25493794,13:15:00,13:30:00,900,1
25493854,18:15:00,18:30:00,900,1
25493818,15:15:00,15:30:00,900,1
25493112,17:40:00,17:50:00,600,1
25492992,11:40:00,11:50:00,600,1
25494647,15:15:00,15:30:00,900,1
25493786,11:00:00,12:30:00,1800,1
25493962,17:15:00,17:30:00,900,1
25492972,10:40:00,10:50:00,600,1
25493042,15:00:00,15:30:00,600,1
25493082,16:40:00,16:50:00,600,1
25493132,18:10:00,18:30:00,600,1
25493102,17:10:00,17:30:00,600,1
25494538,14:40:00,17:50:00,600,1
25494510,12:10:00,13:30:00,600,1
25494496,10:00:00,11:50:00,600,1
25494559,18:40:00,18:50:00,600,1
25493830,16:15:00,16:30:00,900,1
25493842,17:15:00,17:30:00,900,1
25494650,16:15:00,16:45:00,900,1
25493072,16:10:00,16:30:00,600,1
25493806,14:15:00,14:30:00,900,1
25493944,16:15:00,16:30:00,900,1
25494552,18:10:00,18:30:00,600,1
25494594,20:15:00,20:30:00,900,1
25329703,08:45:00,13:15:00,1800,1
25329705,13:30:00,19:15:00,900,1
25329707,19:45:00,20:45:00,1800,1
25329711,10:15:00,13:15:00,1800,1
25329716,13:30:00,19:15:00,900,1
25329721,19:45:00,20:45:00,1800,1
25329031,18:15:00,18:30:00,900,1
25329047,20:15:00,20:45:00,1800,1
25329003,14:45:00,15:00:00,900,1
25329015,16:00:00,16:45:00,900,1
25329097,15:15:00,15:30:00,900,1
25329121,17:15:00,18:00:00,900,1
25328565,20:15:00,20:45:00,900,1
25328415,07:55:00,08:25:00,1800,1
25328425,08:45:00,08:55:00,600,1
25328445,10:05:00,10:25:00,600,1
25329668,19:05:00,19:25:00,600,1
25329752,19:45:00,20:15:00,1800,1
25328971,08:45:00,09:15:00,1800,1
25329528,08:25:00,08:45:00,1200,1
25329563,11:05:00,11:25:00,600,1
25329675,19:35:00,19:45:00,600,1
25329661,18:35:00,18:55:00,600,1
25329689,20:15:00,20:45:00,900,1
25329549,09:35:00,10:25:00,600,1
25329598,14:05:00,14:25:00,600,1
25329619,15:35:00,15:55:00,600,1
25329745,16:15:00,16:30:00,900,1
25328979,10:15:00,11:45:00,1800,1
25328455,10:35:00,11:55:00,600,1
25328435,09:05:00,09:55:00,600,1
25328475,13:05:00,13:55:00,600,1
25328495,14:35:00,14:55:00,600,1
25328515,16:05:00,16:25:00,600,1
25329570,11:35:00,11:55:00,600,1
25329591,13:05:00,13:55:00,600,1
25329556,10:35:00,10:55:00,600,1
25329542,09:05:00,09:25:00,600,1
25329737,13:15:00,13:45:00,900,1
25329742,15:15:00,15:30:00,900,1
25329747,17:00:00,17:45:00,900,1
25329750,18:45:00,19:00:00,900,1
25329043,19:15:00,19:45:00,1800,1
25328983,12:15:00,13:15:00,1800,1
25328999,14:15:00,14:30:00,900,1
25329019,17:00:00,17:30:00,900,1
25329091,13:15:00,15:00:00,900,1
25329127,18:15:00,18:45:00,900,1
25329115,16:15:00,17:00:00,900,1
25328545,18:35:00,19:45:00,600,1
25328485,14:05:00,14:25:00,600,1
25328465,12:05:00,12:55:00,600,1
25329577,12:05:00,12:25:00,600,1
25329584,12:35:00,12:55:00,600,1
25329739,14:15:00,14:30:00,900,1
25329749,18:15:00,18:30:00,900,1
25329007,15:15:00,15:30:00,900,1
25328535,18:05:00,18:25:00,600,1
25329605,14:35:00,14:55:00,600,1
25329640,17:05:00,17:25:00,600,1
25328525,16:35:00,17:55:00,600,1
25328505,15:05:00,15:55:00,600,1
25329612,15:05:00,15:25:00,600,1
25329626,16:05:00,16:25:00,600,1
25329633,16:35:00,16:55:00,600,1
25329647,17:35:00,17:55:00,600,1
25329654,18:05:00,18:25:00,600,1
25399716,08:00:00,08:55:00,3300,1
25399717,09:45:00,20:35:00,3000,1
25399718,21:30:00,22:30:00,3600,1
25398941,05:55:00,07:40:00,2100,1
25398945,08:05:00,21:00:00,1500,1
25398949,21:30:00,22:30:00,3600,1
25398963,08:00:00,08:55:00,3300,1
25398969,09:45:00,20:35:00,3000,1
25398975,21:30:00,22:30:00,3600,1
25399682,05:55:00,07:40:00,2100,1
25399684,08:05:00,21:00:00,1500,1
25399686,21:30:00,22:30:00,3600,1
25399695,08:00:00,08:55:00,3300,1
25399700,09:45:00,20:35:00,3000,1
25399705,21:30:00,22:30:00,3600,1
25398028,07:10:00,07:30:00,600,1
25398008,06:30:00,06:50:00,1200,1
25397998,05:55:00,06:13:00,1080,1
25399456,06:13:00,06:30:00,1020,1
25399470,07:06:00,07:22:00,960,1
25398278,21:10:00,21:30:00,1200,1
25399659,21:10:00,21:30:00,1200,1
25398098,11:45:00,12:45:00,1200,1
25398128,14:05:00,14:45:00,1200,1
25398068,09:06:00,10:12:00,660,1
25398078,10:25:00,10:45:00,1200,1
25398038,07:40:00,08:00:00,600,1
25398218,18:39:00,18:50:00,660,1
25398238,19:11:00,19:21:00,600,1
25398178,17:09:00,17:21:00,720,1
25398188,17:32:00,17:44:00,720,1
25399477,07:34:00,08:22:00,720,1
25399491,09:10:00,09:22:00,720,1
25399540,13:05:00,13:25:00,1200,1
25399561,14:45:00,15:25:00,1200,1
25399610,18:15:00,18:30:00,900,1
25398048,08:11:00,08:22:00,660,1
25398138,15:05:00,15:25:00,1200,1
25398108,13:05:00,13:25:00,1200,1
25399484,08:34:00,08:58:00,720,1
25398058,08:33:00,08:55:00,660,1
25398168,16:36:00,16:58:00,660,1
25398248,19:32:00,19:54:00,660,1
25399498,09:34:00,09:46:00,720,1
25399505,10:05:00,10:25:00,1200,1
25399519,11:05:00,11:45:00,1200,1
25399603,17:45:00,18:00:00,900,1
25398088,11:05:00,11:25:00,1200,1
25398268,20:32:00,20:51:00,1140,1
25399645,20:10:00,20:30:00,1200,1
25399631,19:15:00,19:30:00,900,1
25399596,17:15:00,17:30:00,900,1
25399526,12:05:00,12:25:00,1200,1
25399554,14:05:00,14:25:00,1200,1
25398158,16:05:00,16:25:00,1200,1
25399575,16:05:00,16:25:00,1200,1
25398208,18:06:00,18:28:00,660,1
25236066,07:30:00,08:30:00,3600,1
25236067,09:20:00,20:10:00,3000,1
25236068,21:05:00,22:05:00,3600,1
25235298,06:10:00,06:45:00,2100,1
25235302,07:15:00,20:35:00,1500,1
25235306,21:05:00,22:05:00,3600,1
25235320,07:30:00,08:30:00,3600,1
25235326,09:20:00,20:10:00,3000,1
25235332,21:05:00,22:05:00,3600,1
25236032,06:10:00,06:45:00,2100,1
25236034,07:15:00,20:35:00,1500,1
25236036,21:05:00,22:05:00,3600,1
25236045,07:30:00,08:30:00,3600,1
25236050,09:20:00,20:10:00,3000,1
25236055,21:05:00,22:05:00,3600,1
25234447,07:05:00,07:59:00,540,1
25234407,05:31:00,05:52:00,1260,1
25234677,20:44:00,21:05:00,1260,1
25235827,07:08:00,07:20:00,720,1
25235806,05:31:00,05:52:00,1260,1
25234427,06:32:00,06:41:00,540,1
25234437,06:49:00,06:57:00,480,1
25235820,06:32:00,06:56:00,720,1
25235862,09:01:00,09:15:00,840,1
25235834,07:32:00,07:41:00,540,1
25234457,08:08:00,08:30:00,660,1
25234477,09:03:00,09:36:00,660,1
25235869,09:35:00,09:55:00,1200,1
25235848,08:01:00,08:25:00,720,1
25234467,08:41:00,08:52:00,660,1
25235855,08:37:00,08:49:00,720,1
25235960,16:35:00,16:49:00,840,1
25234517,11:15:00,12:15:00,1200,1
25234577,15:35:00,15:55:00,1200,1
25234537,13:15:00,13:55:00,1200,1
25234557,14:35:00,14:55:00,1200,1
25234587,16:07:00,16:19:00,720,1
25234597,16:30:00,16:52:00,660,1
25234657,19:05:00,19:41:00,720,1
25235974,17:34:00,18:49:00,900,1
25235911,12:35:00,12:55:00,1200,1
25235925,13:35:00,13:55:00,1200,1
25235939,14:35:00,15:15:00,1200,1
25234507,10:35:00,10:55:00,1200,1
25234527,12:35:00,12:55:00,1200,1
25235897,11:35:00,11:55:00,1200,1
25234667,20:02:00,20:23:00,1260,1
25235883,10:35:00,10:55:00,1200,1
25235995,20:02:00,20:23:00,1260,1
25235981,19:04:00,19:20:00,960,1
25235967,17:04:00,17:19:00,900,1
25235946,15:35:00,15:55:00,1200,1
25234607,17:04:00,17:15:00,660,1
25234617,17:27:00,17:49:00,660,1
25234647,18:32:00,18:54:00,660,1
25234637,18:10:00,18:21:00,660,1
25243653,06:00:00,08:00:00,3600,1
25243654,08:30:00,11:30:00,1800,1
25243655,12:30:00,14:30:00,3600,1
25243656,15:00:00,21:00:00,1800,1
25242962,07:30:00,20:30:00,1800,1
25243649,07:30:00,20:30:00,1800,1
25242002,07:09:00,07:19:00,600,1
25243439,07:14:00,07:28:00,840,1
25242022,07:38:00,07:58:00,600,1
25242032,08:08:00,08:28:00,600,1
25243460,08:37:00,08:49:00,720,1
25242192,16:37:00,16:50:00,780,1
25243446,07:39:00,07:50:00,660,1
25242212,17:41:00,17:54:00,780,1
25242042,08:36:00,08:52:00,480,1
25243453,08:01:00,08:25:00,720,1
25243488,10:55:00,11:25:00,1800,1
25243474,09:35:00,09:55:00,1200,1
25243572,17:08:00,17:23:00,900,1
25242152,13:40:00,13:55:00,900,1
25242162,14:25:00,14:55:00,900,1
25242172,15:25:00,15:55:00,900,1
25242112,11:40:00,11:55:00,900,1
25242062,09:14:00,09:28:00,840,1
25243558,16:09:00,16:24:00,900,1
25243565,16:38:00,16:53:00,900,1
25243467,09:04:00,09:19:00,900,1
25242092,10:40:00,10:55:00,900,1
25242132,12:40:00,12:55:00,900,1
25243586,18:08:00,18:23:00,900,1
25242182,16:12:00,16:25:00,780,1
25242202,17:02:00,17:28:00,780,1
25243579,17:38:00,17:53:00,900,1
25243600,19:09:00,19:24:00,900,1
25242222,18:07:00,18:20:00,780,1
25242232,18:33:00,18:59:00,780,1
25243593,18:38:00,18:53:00,900,1
25242242,19:13:00,19:26:00,780,1
25426651,05:40:00,06:20:00,2400,1
25426653,06:40:00,07:20:00,1200,1
25426655,07:36:00,12:08:00,960,1
25426657,12:32:00,18:56:00,1440,1
25426659,19:19:00,19:43:00,1440,1
25427281,07:20:00,08:08:00,1440,1
25427286,08:24:00,13:44:00,960,1
25427291,14:08:00,18:56:00,1440,1
25427296,19:19:00,19:43:00,1440,1
25428824,06:10:00,06:20:00,600,1
25428834,06:31:00,06:53:00,660,1
25428338,06:31:00,06:53:00,660,1
25428331,06:10:00,06:20:00,600,1
25428681,07:36:00,07:52:00,960,1
25428844,07:05:00,07:10:00,300,1
25428854,07:22:00,07:26:00,240,1
25428685,08:08:00,08:24:00,960,1
25428345,07:05:00,07:10:00,300,1
25428352,07:22:00,07:26:00,240,1
25428864,07:39:00,07:43:00,240,1
25428359,07:39:00,07:43:00,240,1
25428628,08:40:00,08:56:00,960,1
25428894,08:13:00,08:17:00,240,1
25428904,08:30:00,08:34:00,240,1
25428914,08:47:00,08:51:00,240,1
25428485,13:36:00,13:53:00,1020,1
25426489,08:08:00,08:24:00,960,1
25428380,08:13:00,08:17:00,240,1
25428627,08:08:00,08:24:00,960,1
25428689,08:40:00,08:56:00,960,1
25426495,08:40:00,08:56:00,960,1
25428394,08:34:00,08:47:00,780,1
25428436,10:12:00,10:29:00,1020,1
25428478,13:02:00,13:19:00,1020,1
25428450,11:03:00,11:20:00,1020,1
25428555,19:32:00,19:45:00,780,1
25428513,15:35:00,15:52:00,1020,1
25428924,09:04:00,09:08:00,240,1
25428994,11:37:00,12:28:00,1020,1
25429064,16:09:00,16:26:00,1020,1
25429014,13:02:00,13:19:00,1020,1
25429044,15:01:00,15:18:00,1020,1
25428934,09:21:00,09:25:00,240,1
25429114,19:06:00,19:19:00,780,1
25428693,09:12:00,09:28:00,960,1
25429174,21:34:00,21:56:00,1320,1
25426501,09:12:00,09:28:00,960,1
25428408,09:04:00,09:08:00,240,1
25428415,09:21:00,09:25:00,240,1
25428640,14:08:00,14:56:00,1440,1
25428629,09:12:00,09:28:00,960,1
25428944,09:38:00,09:42:00,240,1
25426543,12:08:00,12:24:00,960,1
25428422,09:38:00,09:42:00,240,1
25428964,10:12:00,10:29:00,1020,1
25429054,15:35:00,15:52:00,1020,1
25428984,11:03:00,11:20:00,1020,1
25429034,14:10:00,14:44:00,1020,1
25429084,17:09:00,17:48:00,780,1
25429104,18:40:00,18:53:00,780,1
25429124,19:32:00,19:45:00,780,1
25429074,16:43:00,16:56:00,780,1
25429144,20:15:00,20:30:00,900,1
25428492,14:10:00,14:27:00,1020,1
25428541,18:01:00,18:27:00,780,1
25428709,10:32:00,10:48:00,960,1
25428717,11:36:00,11:52:00,960,1
25426525,10:32:00,10:48:00,960,1
25428633,10:32:00,10:48:00,960,1
25428636,12:08:00,12:24:00,960,1
25428713,11:04:00,11:20:00,960,1
25426531,11:04:00,11:20:00,960,1
25428634,11:04:00,11:20:00,960,1
25426537,11:36:00,11:52:00,960,1
25428725,12:32:00,12:56:00,1440,1
25429094,18:01:00,18:27:00,780,1
25428548,18:40:00,19:19:00,780,1
25428520,16:09:00,16:26:00,1020,1
25428534,17:09:00,17:48:00,780,1
25428457,11:37:00,11:54:00,1020,1
25428635,11:36:00,11:52:00,960,1
25428464,12:11:00,12:28:00,1020,1
25426549,12:40:00,12:56:00,960,1
25428637,12:40:00,12:56:00,960,1
25426555,13:12:00,13:28:00,960,1
25428638,13:12:00,13:28:00,960,1
25429024,13:36:00,13:53:00,1020,1
25428741,14:32:00,14:56:00,1440,1
25426573,14:32:00,14:56:00,1440,1
25428506,15:01:00,15:18:00,1020,1
25428644,16:32:00,16:56:00,1440,1
25428757,16:32:00,16:56:00,1440,1
25426597,16:32:00,16:56:00,1440,1
25428527,16:43:00,16:56:00,780,1
25428773,18:32:00,18:56:00,1440,1
25426621,18:32:00,18:56:00,1440,1
25428648,18:32:00,18:56:00,1440,1
25428569,20:15:00,20:30:00,900,1
25428590,21:34:00,21:56:00,1320,1
25429184,22:18:00,22:40:00,1320,1
25428794,24:08:00,24:30:00,1320,1
25429194,23:02:00,23:24:00,1320,1
25428611,23:02:00,23:24:00,1320,1
25428310,24:08:00,24:30:00,1320,1
25256488,05:20:00,06:00:00,2400,1
25256490,06:20:00,06:40:00,1200,1
25256492,06:56:00,12:16:00,960,1
25256494,12:33:00,19:45:00,1440,1
25257128,07:00:00,08:32:00,1380,1
25257133,08:48:00,13:04:00,960,1
25257138,13:21:00,19:45:00,1440,1
25258439,14:33:00,14:57:00,1440,1
25256380,07:23:00,07:46:00,1380,1
25258410,23:04:00,23:26:00,1320,1
25258151,24:10:00,24:50:00,2400,1
25258425,07:23:00,08:09:00,1380,1
25258431,11:12:00,11:28:00,960,1
25258459,06:00:00,06:40:00,1200,1
25258463,06:56:00,07:44:00,960,1
25258491,12:33:00,12:57:00,1440,1
25258594,06:11:00,06:21:00,600,1
25258604,06:32:00,06:52:00,600,1
25258614,07:01:00,07:08:00,420,1
25258624,07:16:00,07:23:00,420,1
25258774,12:37:00,12:54:00,1020,1
25258368,17:36:00,18:28:00,780,1
25258354,16:31:00,16:57:00,780,1
25258172,06:00:00,06:11:00,660,1
25258179,06:21:00,06:32:00,660,1
25258186,06:42:00,06:52:00,600,1
25258193,07:01:00,07:08:00,420,1
25258200,07:16:00,07:23:00,420,1
25258207,07:31:00,07:39:00,480,1
25258214,07:48:00,07:56:00,480,1
25258221,08:05:00,08:13:00,480,1
25258228,08:22:00,08:30:00,480,1
25258235,08:39:00,08:47:00,480,1
25258263,09:38:00,09:47:00,540,1
25258814,16:01:00,16:18:00,1020,1
25258784,13:11:00,14:53:00,1020,1
25258834,17:10:00,17:23:00,780,1
25258744,11:12:00,11:29:00,1020,1
25258674,08:39:00,08:47:00,480,1
25258684,08:56:00,09:04:00,480,1
25258694,09:13:00,09:21:00,480,1
25258634,07:31:00,07:39:00,480,1
25258644,07:48:00,07:56:00,480,1
25258654,08:05:00,08:13:00,480,1
25258664,08:22:00,08:30:00,480,1
25258734,10:04:00,10:55:00,1020,1
25258794,15:10:00,15:27:00,1020,1
25258427,09:04:00,09:20:00,960,1
25258430,10:40:00,10:56:00,960,1
25258467,08:00:00,10:24:00,960,1
25258475,11:12:00,11:28:00,960,1
25258523,16:33:00,17:21:00,1440,1
25256386,08:09:00,08:32:00,1380,1
25256392,08:48:00,11:44:00,960,1
25256404,12:32:00,12:48:00,960,1
25258361,17:10:00,17:23:00,780,1
25258347,16:01:00,16:18:00,1020,1
25258426,08:32:00,08:48:00,960,1
25256428,14:33:00,14:57:00,1440,1
25258844,17:36:00,17:49:00,780,1
25258291,12:03:00,12:20:00,1020,1
25258249,09:04:00,09:13:00,540,1
25258256,09:21:00,09:30:00,540,1
25258428,09:36:00,09:52:00,960,1
25258824,16:31:00,16:57:00,780,1
25258714,09:38:00,09:47:00,540,1
25258319,14:02:00,14:19:00,1020,1
25258429,10:08:00,10:24:00,960,1
25258471,10:40:00,10:56:00,960,1
25258277,10:04:00,11:29:00,1020,1
25258436,13:04:00,13:21:00,1020,1
25258444,18:33:00,18:57:00,1440,1
25258440,15:21:00,16:57:00,1440,1
25258507,14:33:00,14:57:00,1440,1
25258527,17:45:00,18:09:00,1440,1
25258535,19:21:00,19:45:00,1440,1
25258854,18:02:00,19:07:00,780,1
25258864,19:22:00,19:38:00,960,1
25258375,18:41:00,19:07:00,780,1
25258396,20:08:00,20:30:00,1320,1
25258333,15:10:00,15:27:00,1020,1
25258298,12:37:00,12:54:00,1020,1
25258764,12:03:00,12:20:00,1020,1
25258435,12:32:00,12:48:00,960,1
25258531,18:33:00,18:57:00,1440,1
25256410,13:04:00,13:21:00,1020,1
25256398,12:00:00,12:16:00,960,1
25258326,14:36:00,14:53:00,1020,1
25258305,13:11:00,13:28:00,1020,1
25258445,19:21:00,19:45:00,1440,1
25256452,16:33:00,16:57:00,1440,1
25256476,18:33:00,19:45:00,1440,1
25258884,20:08:00,23:26:00,1320,1
25258403,20:52:00,22:42:00,1320,1
25258389,19:38:00,19:53:00,900,1
25266728,18:43:00,19:00:00,1020,1
25266738,19:20:00,20:40:00,1200,1
25266648,06:35:00,07:29:00,1080,1
25266658,07:46:00,09:11:00,1020,1
25266668,09:29:00,09:46:00,1020,1
25266678,10:04:00,10:30:00,1560,1
25266688,11:00:00,16:30:00,1800,1
25266698,16:47:00,17:03:00,960,1
25266708,17:20:00,17:54:00,1020,1
25266718,18:10:00,18:27:00,1020,1
25266977,06:35:00,07:25:00,1500,1
25266984,07:44:00,08:22:00,1140,1
25266991,08:42:00,09:01:00,1140,1
25266998,09:21:00,09:41:00,1200,1
25267005,10:00:00,16:30:00,1800,1
25267012,16:50:00,19:10:00,1200,1
25267019,19:31:00,20:40:00,1380,1
25322086,10:07:00,10:30:00,1380,1
25322109,05:50:00,07:26:00,1440,1
25322113,07:49:00,20:28:00,1380,1
25322117,20:52:00,21:16:00,1440,1
25320736,05:50:00,07:26:00,1440,1
25320738,07:49:00,20:28:00,1380,1
25320740,20:52:00,21:16:00,1440,1
25321136,07:00:00,08:12:00,1440,1
25321141,08:35:00,20:28:00,1380,1
25321146,20:52:00,21:16:00,1440,1
25320694,18:33:00,18:56:00,1380,1
25322146,06:38:00,06:54:00,960,1
25322136,06:06:00,06:22:00,960,1
25322030,18:32:00,18:49:00,1020,1
25320580,08:35:00,08:58:00,1380,1
25322090,12:02:00,12:25:00,1380,1
25320598,10:07:00,10:30:00,1380,1
25321813,06:06:00,06:54:00,960,1
25322083,08:35:00,08:58:00,1380,1
25320628,12:48:00,13:11:00,1380,1
25322100,17:01:00,17:24:00,1380,1
25322166,07:31:00,07:55:00,1440,1
25322186,08:32:00,08:57:00,1500,1
25322456,19:38:00,19:55:00,1020,1
25322009,17:10:00,17:26:00,960,1
25321834,08:20:00,08:32:00,720,1
25321827,07:31:00,07:55:00,1440,1
25322386,15:40:00,16:20:00,1200,1
25322406,17:10:00,17:26:00,960,1
25322466,20:12:00,20:30:00,1080,1
25320676,17:01:00,17:24:00,1380,1
25322476,20:53:00,21:16:00,1380,1
25320622,12:02:00,12:25:00,1380,1
25320712,20:05:00,20:28:00,1380,1
25320634,13:34:00,13:57:00,1380,1
25322093,13:34:00,13:57:00,1380,1
25322044,19:38:00,19:55:00,1020,1
25320652,15:06:00,15:29:00,1380,1
25322096,15:06:00,15:29:00,1380,1
25322102,18:10:00,18:56:00,1380,1
25322436,18:32:00,18:49:00,1020,1
25322051,20:12:00,20:30:00,1080,1
25322105,20:05:00,20:28:00,1380,1
25492214,22:40:00,23:00:00,1200,1
25491825,22:00:00,23:20:00,1200,1
25492192,22:00:00,23:20:00,1200,1
25492201,22:00:00,23:20:00,1200,1
25492162,22:20:00,22:40:00,1200,1
25492148,17:59:00,19:05:00,3960,1
25492120,08:07:00,08:45:00,2280,1
25414392,06:20:00,09:22:00,1560,1
25414393,09:49:00,20:37:00,1620,1
25414074,05:50:00,06:13:00,1380,1
25414198,06:20:00,06:46:00,1560,1
25414294,14:46:00,15:13:00,1620,1
25414078,06:36:00,06:59:00,1380,1
25414216,08:04:00,08:30:00,1560,1
25414094,08:31:00,08:57:00,1560,1
25414126,12:31:00,12:58:00,1620,1
25414270,12:31:00,12:58:00,1620,1
25414162,17:01:00,17:28:00,1620,1
25414318,17:01:00,17:28:00,1620,1
25342080,22:13:00,23:13:00,1800,1
25341969,22:13:00,23:13:00,1800,1
25341983,22:13:00,23:13:00,1800,1
25341883,22:13:00,23:13:00,1800,1
25342060,22:13:00,23:13:00,1800,1
25342069,22:13:00,23:13:00,1800,1
25342044,22:13:00,23:13:00,1800,1
25304848,21:15:00,21:37:00,1320,1
25304849,22:00:00,23:00:00,1800,1
25304706,21:15:00,21:37:00,1320,1
25304710,22:00:00,23:00:00,1800,1
25304724,21:15:00,21:37:00,1320,1
25304730,22:00:00,23:00:00,1800,1
25304589,21:20:00,22:00:00,1200,1
25304599,22:30:00,23:00:00,1800,1
25304821,21:15:00,21:37:00,1320,1
25304823,22:00:00,23:00:00,1800,1
25304832,21:15:00,21:37:00,1320,1
